"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"6084","Native 7",28,"continuation","fp",2,116,"Native","continuation fp",0,116,"Unambiguous","Consistent"
"6085","Native 7",29,"continuation","fp",3,174,"Native","continuation fp",0,174,"Ambiguous","Inconsistent"
"6086","Native 7",30,"continuation","fp",4,551,"Native","continuation fp",0,551,"Unambiguous","Inconsistent"
"6088","Native 7",44,"continuation","fp",2,529,"Native","continuation fp",0,529,"Unambiguous","Consistent"
"6092","Native 7",32,"continuation","fp",2,819,"Native","continuation fp",0,819,"Unambiguous","Consistent"
"6094","Native 8",43,"continuation","fp",2,506,"Native","continuation fp",0,506,"Unambiguous","Consistent"
"6095","Native 8",32,"continuation","fp",3,0,"Native","continuation fp",1,NA,"Ambiguous","Inconsistent"
"6102","Native 8",28,"continuation","fp",3,232,"Native","continuation fp",0,232,"Ambiguous","Inconsistent"
"6103","Native 8",38,"continuation","fp",1,460,"Native","continuation fp",0,460,"Ambiguous","Consistent"
"6104","Native 8",47,"continuation","fp",2,540,"Native","continuation fp",0,540,"Unambiguous","Consistent"
"6105","Native 8",30,"continuation","fp",1,701,"Native","continuation fp",0,701,"Ambiguous","Consistent"
"6106","Native 8",31,"continuation","fp",2,619,"Native","continuation fp",0,619,"Unambiguous","Consistent"
"6108","Native 8",41,"continuation","fp",4,106,"Native","continuation fp",0,106,"Unambiguous","Inconsistent"
"6110","Native 8",42,"continuation","fp",1,116,"Native","continuation fp",0,116,"Ambiguous","Consistent"
"6112","Native 8",25,"continuation","fp",4,100,"Native","continuation fp",0,100,"Unambiguous","Inconsistent"
"6113","Native 8",27,"continuation","fp",2,510,"Native","continuation fp",0,510,"Unambiguous","Consistent"
"6114","Native 8",46,"continuation","fp",1,338,"Native","continuation fp",0,338,"Ambiguous","Consistent"
"6119","Native 8",48,"continuation","fp",3,136,"Native","continuation fp",0,136,"Ambiguous","Inconsistent"
"6120","Native 8",39,"continuation","fp",2,626,"Native","continuation fp",0,626,"Unambiguous","Consistent"
"6122","Native 8",29,"continuation","fp",4,331,"Native","continuation fp",0,331,"Unambiguous","Inconsistent"
"6124","Native 8",33,"continuation","fp",4,443,"Native","continuation fp",0,443,"Unambiguous","Inconsistent"
"6127","Native 8",45,"continuation","fp",4,180,"Native","continuation fp",0,180,"Unambiguous","Inconsistent"
"6131","Native 8",36,"continuation","fp",3,0,"Native","continuation fp",1,NA,"Ambiguous","Inconsistent"
"6132","Native 8",35,"continuation","fp",2,1142,"Native","continuation fp",0,1142,"Unambiguous","Consistent"
"6133","Native 8",40,"continuation","fp",3,415,"Native","continuation fp",0,415,"Ambiguous","Inconsistent"
"6134","Native 8",34,"continuation","fp",1,0,"Native","continuation fp",1,NA,"Ambiguous","Consistent"
