"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17548","Native 6",4,"spillover","rp",1,376,"Native","spillover rp",0,376,"Ambiguous","Consistent"
"17549","Native 6",13,"spillover","rp",2,330,"Native","spillover rp",0,330,"Unambiguous","Consistent"
"17550","Native 6",9,"spillover","rp",2,868,"Native","spillover rp",0,868,"Unambiguous","Consistent"
"17554","Native 6",22,"spillover","rp",3,293,"Native","spillover rp",0,293,"Ambiguous","Inconsistent"
"17555","Native 6",11,"spillover","rp",4,199,"Native","spillover rp",0,199,"Unambiguous","Inconsistent"
"17557","Native 6",1,"spillover","rp",2,1162,"Native","spillover rp",0,1162,"Unambiguous","Consistent"
"17559","Native 6",12,"spillover","rp",1,390,"Native","spillover rp",0,390,"Ambiguous","Consistent"
"17563","Native 7",20,"spillover","rp",2,650,"Native","spillover rp",0,650,"Unambiguous","Consistent"
"17564","Native 7",3,"spillover","rp",1,563,"Native","spillover rp",0,563,"Ambiguous","Consistent"
"17566","Native 7",9,"spillover","rp",3,156,"Native","spillover rp",0,156,"Ambiguous","Inconsistent"
"17567","Native 7",1,"spillover","rp",3,368,"Native","spillover rp",0,368,"Ambiguous","Inconsistent"
"17568","Native 7",7,"spillover","rp",1,289,"Native","spillover rp",0,289,"Ambiguous","Consistent"
"17574","Native 7",15,"spillover","rp",1,332,"Native","spillover rp",0,332,"Ambiguous","Consistent"
"17576","Native 7",12,"spillover","rp",2,463,"Native","spillover rp",0,463,"Unambiguous","Consistent"
"17577","Native 7",24,"spillover","rp",2,291,"Native","spillover rp",0,291,"Unambiguous","Consistent"
"17580","Native 7",22,"spillover","rp",4,1325,"Native","spillover rp",0,1325,"Unambiguous","Inconsistent"
"17581","Native 7",8,"spillover","rp",2,905,"Native","spillover rp",0,905,"Unambiguous","Consistent"
"17582","Native 7",6,"spillover","rp",4,448,"Native","spillover rp",0,448,"Unambiguous","Inconsistent"
"17583","Native 7",16,"spillover","rp",2,151,"Native","spillover rp",0,151,"Unambiguous","Consistent"
"17586","Native 7",18,"spillover","rp",4,311,"Native","spillover rp",0,311,"Unambiguous","Inconsistent"
"17587","Native 7",2,"spillover","rp",4,592,"Native","spillover rp",0,592,"Unambiguous","Inconsistent"
"17590","Native 7",11,"spillover","rp",1,1602,"Native","spillover rp",0,1602,"Ambiguous","Consistent"
"17592","Native 7",14,"spillover","rp",4,429,"Native","spillover rp",0,429,"Unambiguous","Inconsistent"
"17593","Native 7",13,"spillover","rp",3,428,"Native","spillover rp",0,428,"Ambiguous","Inconsistent"
"17595","Native 7",5,"spillover","rp",3,155,"Native","spillover rp",0,155,"Ambiguous","Inconsistent"
"17597","Native 7",19,"spillover","rp",1,286,"Native","spillover rp",0,286,"Ambiguous","Consistent"
"17601","Native 7",21,"spillover","rp",3,298,"Native","spillover rp",0,298,"Ambiguous","Inconsistent"
"17603","Native 7",23,"spillover","rp",1,1742,"Native","spillover rp",0,1742,"Ambiguous","Consistent"
"17604","Native 7",4,"spillover","rp",2,305,"Native","spillover rp",0,305,"Unambiguous","Consistent"
"17605","Native 7",17,"spillover","rp",3,1155,"Native","spillover rp",0,1155,"Ambiguous","Inconsistent"
"17607","Native 7",10,"spillover","rp",4,130,"Native","spillover rp",0,130,"Unambiguous","Inconsistent"
"17610","Native 8",10,"spillover","rp",1,161,"Native","spillover rp",0,161,"Ambiguous","Consistent"
"17611","Native 8",6,"spillover","rp",1,157,"Native","spillover rp",0,157,"Ambiguous","Consistent"
"17612","Native 8",9,"spillover","rp",4,470,"Native","spillover rp",0,470,"Unambiguous","Inconsistent"
"17613","Native 8",12,"spillover","rp",3,330,"Native","spillover rp",0,330,"Ambiguous","Inconsistent"
"17614","Native 8",15,"spillover","rp",2,196,"Native","spillover rp",0,196,"Unambiguous","Consistent"
"17615","Native 8",8,"spillover","rp",3,252,"Native","spillover rp",0,252,"Ambiguous","Inconsistent"
"17621","Native 8",22,"spillover","rp",1,258,"Native","spillover rp",0,258,"Ambiguous","Consistent"
"17623","Native 8",16,"spillover","rp",3,349,"Native","spillover rp",0,349,"Ambiguous","Inconsistent"
"17625","Native 8",18,"spillover","rp",1,197,"Native","spillover rp",0,197,"Ambiguous","Consistent"
"17629","Native 8",4,"spillover","rp",3,2563,"Native","spillover rp",0,2563,"Ambiguous","Inconsistent"
"17630","Native 8",17,"spillover","rp",4,855,"Native","spillover rp",0,855,"Unambiguous","Inconsistent"
"17631","Native 8",13,"spillover","rp",4,598,"Native","spillover rp",0,598,"Unambiguous","Inconsistent"
"17632","Native 8",5,"spillover","rp",4,741,"Native","spillover rp",0,741,"Unambiguous","Inconsistent"
"17635","Native 8",14,"spillover","rp",1,361,"Native","spillover rp",0,361,"Ambiguous","Consistent"
"17637","Native 8",20,"spillover","rp",3,503,"Native","spillover rp",0,503,"Ambiguous","Inconsistent"
"17639","Native 8",7,"spillover","rp",2,585,"Native","spillover rp",0,585,"Unambiguous","Consistent"
"17640","Native 8",19,"spillover","rp",2,318,"Native","spillover rp",0,318,"Unambiguous","Consistent"
"17642","Native 8",11,"spillover","rp",2,210,"Native","spillover rp",0,210,"Unambiguous","Consistent"
"17643","Native 8",3,"spillover","rp",2,365,"Native","spillover rp",0,365,"Unambiguous","Consistent"
"17644","Native 8",23,"spillover","rp",2,219,"Native","spillover rp",0,219,"Unambiguous","Consistent"
"17650","Native 8",1,"spillover","rp",4,854,"Native","spillover rp",0,854,"Unambiguous","Inconsistent"
"17652","Native 8",2,"spillover","rp",1,329,"Native","spillover rp",0,329,"Ambiguous","Consistent"
"17653","Native 8",24,"spillover","rp",3,2352,"Native","spillover rp",0,2352,"Ambiguous","Inconsistent"
"17655","Native 8",21,"spillover","rp",4,169,"Native","spillover rp",0,169,"Unambiguous","Inconsistent"
"17656","Native 9",4,"spillover","rp",4,502,"Native","spillover rp",0,502,"Unambiguous","Inconsistent"
"17662","Native 9",2,"spillover","rp",2,414,"Native","spillover rp",0,414,"Unambiguous","Consistent"
"17664","Native 9",19,"spillover","rp",3,202,"Native","spillover rp",0,202,"Ambiguous","Inconsistent"
"17665","Native 9",7,"spillover","rp",3,659,"Native","spillover rp",0,659,"Ambiguous","Inconsistent"
"17667","Native 9",14,"spillover","rp",2,407,"Native","spillover rp",0,407,"Unambiguous","Consistent"
"17669","Native 9",21,"spillover","rp",1,284,"Native","spillover rp",0,284,"Ambiguous","Consistent"
"17672","Native 9",12,"spillover","rp",4,439,"Native","spillover rp",0,439,"Unambiguous","Inconsistent"
"17676","Native 9",20,"spillover","rp",4,1158,"Native","spillover rp",0,1158,"Unambiguous","Inconsistent"
